,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
499,0.1001,0.2419420449091549,155.3751870846274,6.089086325305409,9.554224231540681,9.120594388275578,11.537484395928542,10.771155569799951,13.241159840600782,14.655839981377902,15.666191530399878,15.982299689711944,16.383300130025173
500,0.0963,0.23666397954225094,155.2481065704421,5.9347107031589985,9.514397257403367,9.007846333489631,11.482711289402891,10.895505034928185,13.039347866574534,14.690984355888716,15.45029865024828,15.454963581036782,16.091619998926568
501,0.0973,0.24414519058665757,165.02610856126643,6.441802091481129,9.639131932077728,9.032991897038926,11.558210952471486,11.114858480975698,13.112109898394136,14.49213630956369,15.405181481961565,15.569136415871139,15.990881042337048
502,0.1019,0.28889452853239195,163.00804515274655,6.129633989587738,9.830279875073074,9.193878109141764,12.005992618806872,11.386342740074632,13.812530209722683,15.550177606867265,16.46230834014408,16.66034798542247,17.06323733444461
503,0.1039,0.26530114987957176,159.10742186171652,5.827550740879076,9.509941765474561,9.234738781332211,11.768827676820141,11.05872279448431,13.336544988805167,15.107250350931153,16.343744633528857,16.611630755547278,17.05504697014402
504,0.0977,0.2621161207551818,161.1240126308683,6.36017847478049,9.717043038485665,9.022557911559211,11.737870237916011,11.191362131203306,13.426957145609911,14.83734190461282,16.354043218115244,16.559962912115505,17.447563986961878
505,0.092,0.21565171626896276,155.26087739322068,5.953324676709116,9.411867632487075,8.918221706431638,11.267723800846417,10.992574176439874,12.714977076779153,13.841709902677216,15.0875078697567,15.37600807682929,15.941929282464839
506,0.1059,0.2944739151548375,152.05711511175764,6.056604805613716,9.782336662462129,9.409401958842224,12.054263280471694,11.839947927683454,13.472453781990097,14.464456999859955,15.44016249794238,15.583178754058643,15.974503716221783
507,0.0948,0.2641906329735835,154.43708099268497,6.3796898830403705,9.598858448596202,8.915273965120946,11.754325450481629,11.053569133810797,13.498379915526657,15.244207249592556,15.964800548895932,15.965776028351303,16.443289132166516
508,0.0889,0.2259491260844267,145.9595027770899,5.840356089997542,9.291608067423716,8.638119581001085,11.351435521651045,11.147532057497799,12.906092662510344,14.253549076997075,14.875358702881048,15.0158746382413,15.330500688662235
509,0.0974,0.3000368092493268,157.95270244376366,6.005928884455919,9.693182401994308,9.036188557878276,12.116671168499224,11.789609575050292,13.811165398941855,15.23565579533398,16.090120618354355,16.16735658284677,16.75738546188357
510,0.1007,0.20890641365022353,158.78319605652584,6.014009239012488,9.331309567778506,9.139932178383809,11.205334402420602,10.789386136455995,12.513773601626841,13.95539593494243,14.750884108320653,14.877256919107566,15.271958896765389
511,0.0906,0.26099907626408303,159.923043021078,6.061021417521083,9.45378510117435,8.763429460483103,11.710762949836159,11.337084488906513,13.472918245377727,14.703128966542103,15.470696747204432,15.591745647927382,15.98117450393458
512,0.1022,0.3279660596063591,162.38109771524324,5.578862411541039,9.72138370319629,9.31952502780075,12.394894942857182,12.033474110071708,14.120202373403442,15.833793206925225,17.10800393602292,17.23399794839735,17.975304135989017
513,0.095,0.2686336625104541,157.81327143082973,5.794567605778418,9.410186394283171,8.742400828225072,11.793407022857693,11.706060430583221,13.362704844916417,14.272275832279185,15.078978222766162,15.06808923284025,15.84028412046262
