,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
0,0.0781,1.4340132047593221,7313.987472212867,35.89617863361457,61.56441619093487,57.473469212641646,77.13489494353449,74.1244906065686,89.40843126275007,99.64355353611802,107.51928825790661,107.05632624057574,113.23280070670464
1,0.0633,0.9730977074048267,7337.734491172496,34.862615270437345,57.385390831792904,53.035896554955116,71.0900695758163,67.81805004132576,82.33951897725457,91.54049833973755,100.29985293669031,100.61504315738739,107.20477680878258
2,0.0731,1.075199001660875,7634.2592129176555,35.83344630230158,59.5457564550848,56.350792018334744,73.28578661770193,69.8646669888144,83.51360817503377,92.39180784972649,99.68739915154622,100.11740823875971,105.69828492864566
3,0.0667,1.1126034567232503,7046.763374773284,34.559017146032716,58.43838905020943,54.33709582854664,73.03285844568887,69.87064311652705,84.66698242521016,93.96380554595038,104.50478791371069,104.73182584983107,112.87683467401754
4,0.0741,1.3639784459004132,7293.335903390738,33.90768082443435,59.61200507916848,54.52763749788494,75.93435463993858,72.46451662169477,88.71015722377687,98.60792967585252,108.31548873023017,109.68345570825005,115.53905791711902
5,0.0724,1.3705941594866542,7666.359703526312,34.59902125532892,59.939729903486786,55.37610933816654,76.04525538428304,72.31181122521139,89.13735492438225,100.53056567780891,110.61432651677784,111.48907497446248,118.6823198411627
6,0.0743,1.1641893099716658,7684.254048287444,37.292071658565874,60.29656498988173,56.82934031942278,74.19720161995836,71.62265439531126,84.84223982398868,94.16167980382744,102.68695002883031,102.9424438333125,109.67845629128169
7,0.0819,1.347471110391729,7307.807492080003,37.466887455065034,61.98583907544003,58.796021636762134,76.51338392120884,73.29195340783417,87.50894763327359,98.04850835628906,106.04950443163881,106.84077984373351,111.79254156137225
8,0.0714,1.298391056057206,7442.803306876831,34.369916641743714,59.57466194405414,55.191241389604556,75.19094985373029,70.9638806856268,88.03117762429896,98.42979256645356,109.74089466726461,111.27713182005266,118.4870255676183
9,0.0815,1.5390861218796326,7585.052453171222,36.39443911031242,62.20671703335487,57.36479232363337,78.29792834026547,75.23235881950256,90.80101480553991,100.17757038680458,108.91485724220071,108.96214385401692,115.59080148871118
10,0.0877,1.5956781881226827,7246.301228365563,38.974888777999524,64.10296221128303,60.29741298723576,79.25159360897933,75.43551396126759,91.16129253458092,101.49435983153603,110.2723328046149,111.03059943178766,116.75085674098995
11,0.0732,1.2148832718968128,7288.510479453848,36.02761137193886,60.16486627527658,56.469335135183655,74.63299794461076,70.3731446439113,86.23689687997879,96.35422118041868,105.59915038917048,106.48379440370672,112.71654985739723
12,0.0768,1.2150708631292448,7530.514053226203,38.29337714347275,61.26653185258779,57.99230485829247,74.97922268829105,71.61042721177654,85.60552978045695,94.68172355566344,104.84562456804517,105.90836788087955,112.15648333795647
13,0.0627,0.8972465277594037,7101.514984993514,33.14821534452176,56.0240568595966,52.50330210878792,70.28067914890732,67.89559218179954,80.88453258303201,88.86914428864748,95.87182467729839,95.48055744824717,101.58425176060976
14,0.0821,1.3706180660676244,7436.404751727301,38.52621366673907,62.5049921089605,59.01397302427705,76.78899529996481,73.87624298842138,87.84139032965513,96.49376726173801,105.97834651297357,107.35759619087236,112.25985634335535
15,0.0726,1.153709780209368,7368.677849098933,35.91496126264974,59.75361556167357,56.169436248505065,73.96239331237298,70.81254374995041,84.81437555977364,94.11512957555618,100.51523870505655,99.48665925671628,105.94301864613803
16,0.0658,1.250567180513422,7657.708095071875,32.11413734583488,57.855222783133925,52.97010964977903,74.05218325047406,70.19016738564022,87.46290352166595,98.71510360465192,109.41723192613831,109.38704350305511,117.42648726522337
17,0.0786,1.435414132993987,7641.403001893085,36.98177410811462,61.63339516522531,57.5563159319471,77.2209010616748,74.34305293996124,89.39143140222949,99.08052079942019,106.70847323633974,107.60606394425912,111.95708313034771
18,0.0708,1.3776313830271705,7593.794430603518,33.848995984876524,59.65859507319361,54.658002403291334,75.97700610031774,71.82180140225086,89.29343494894502,100.48789032729564,109.64307660894904,110.10218279593823,116.7320036871416
