,1000,2000,4000,8000,16000,32000,64000,128000,256000,512000,1024000
0,0.3223262322554585,0.24968445085747737,0.17692791611274905,0.12512509365630864,0.08582585702674332,0.059167822758658485,0.04743012515755088,0.03595521794891479,0.02802572923812419,0.023032757991039945,0.021293178597486046
1,0.5597481388111862,0.411036068413532,0.2813941559968842,0.1955849652395243,0.13790338546596945,0.098068297825443,0.06931268185891913,0.04930902525484963,0.03418418642455875,0.02366810440336049,0.016942869434423198
2,0.15573463099799786,0.11015756237814464,0.0746227348494848,0.05292726854526426,0.03687911159284072,0.02692041800772639,0.019267245120366323,0.0137416717749338,0.010013197016717374,0.007748769605479319,0.0059040457653116414
3,0.13014949135826925,0.09626906481598603,0.07018201218601117,0.048752710580044586,0.03497155692254315,0.024048949103078164,0.018782628629549835,0.01459913899455777,0.011075495342694084,0.00910488535759176,0.008429491685485554
4,0.08455683486490113,0.061879154303961084,0.044072731319845466,0.030512459666045086,0.0215392730844515,0.014756930534976903,0.011469399821925807,0.008396270543452652,0.006126318645792478,0.004663561479796903,0.003964300550132188
5,0.09651493447703315,0.07141506153672816,0.051879539598785995,0.036447192923281795,0.0257728409262127,0.01761589749982274,0.014235076660774311,0.010776846344350782,0.00837800240025268,0.006873087661639938,0.0063441995428532095
6,0.09241039459695413,0.06872622520086076,0.04736721038902583,0.03295605555279875,0.0233370269980671,0.01643867741319542,0.011687757715385806,0.00833143250563594,0.005784913809820664,0.004000026277570291,0.0028662245397851685
7,0.09899747253379865,0.07449842976110414,0.051812204313910426,0.03663806477609683,0.025283886043359106,0.017393147697679915,0.012780223824229617,0.009133626962446743,0.006566193168969738,0.004650967896526839,0.003615533452634031
8,0.1108341294191366,0.08053295475639874,0.05546741807182976,0.03867168725658646,0.02788453268726549,0.02022918641640596,0.013947970967098178,0.010308326449496653,0.007295648265060389,0.005376413018454961,0.004346118222085359
9,0.12654725556447194,0.0964991163848526,0.0684129566319051,0.04936558307664053,0.03655178642607711,0.02703535321409585,0.018946944203431435,0.014834905866372877,0.011234791242484913,0.009141749287509816,0.008387528466775951
10,0.22775130248925032,0.13283808322770846,0.08898466208532305,0.055436037231020675,0.038764295421483075,0.02789498957100006,0.019559045509588518,0.014918748025978002,0.010728876743264799,0.008507225977476334,0.007431194128818642
11,0.1824579588502979,0.11842835571980695,0.07998368212756567,0.05297990026076165,0.03941523872417727,0.02929805720657345,0.021153299462863536,0.016872490721359764,0.012901085195375913,0.010887978653055736,0.010263572260591524
12,0.3713377280305636,0.21536476333650015,0.14264193574727732,0.08380295639043162,0.053887368528357175,0.03511242695367191,0.023653437437055336,0.01693574229416051,0.011471953061745765,0.008362538183002479,0.006237441868023589
