,10000,20000,40000,80000,160000,320000,640000,1280000,2560000
0,0.27493982901288117,0.21709141950803607,0.1688715969995726,0.19486010105810525,0.10494864595646101,0.08614327095901989,0.060118192110822484,0.04749221941328976,0.03693929944982056
1,0.4080166308705595,0.31210788886605934,0.2623189741802206,0.1897744438260514,0.1501730092843938,0.11399444300340845,0.0876366977183307,0.07532295199245372,0.053011557444406186
2,0.11667005816261716,0.09682459520033312,0.07767049683208481,0.06028353192518143,0.04745555028553722,0.03802153164558369,0.03012766250208458,0.028413554999953208,0.02033482502578243
3,0.11473455556434943,0.09069628513230438,0.07574714484505557,0.055055031583611296,0.04413889590901659,0.03491118491038908,0.026453764748895648,0.020931920091224087,0.014951860977992544
4,0.07792543262061503,0.06071260118655062,0.048771508757639984,0.040977271251612386,0.030585267781416025,0.02326015213606798,0.018783084674640148,0.014549223646975014,0.011332924310786249
5,0.09019252558890165,0.07589284825303837,0.05768807399708592,0.055732351982658204,0.03871976453667642,0.02942034704572946,0.021817986533130704,0.017026220303892954,0.012927780609511325
6,0.06782385043437025,0.056837533257577476,0.046184109694166676,0.03754589949524341,0.027702536938425528,0.022629141913602706,0.01672600949402958,0.014359424861841653,0.0107529705376711
7,0.09258924857874606,0.07031838242562728,0.05708320275174125,0.05701688246367542,0.03301473711351139,0.026371439835431398,0.02041824600275415,0.016486965670531945,0.013545801384584904
8,0.0704726620962594,0.05630563983617193,0.04805768499848958,0.036560040681749124,0.029520416565760915,0.023507174966503532,0.017898978853899378,0.016488079405860397,0.011470980857155895
9,0.08406083923109596,0.06382866862278175,0.07019132711068599,0.04833552087190564,0.04648962545161926,0.03360859589778801,0.021705302565459286,0.023499907344069093,0.013785148508118837
10,0.07021222320690018,0.055043107855105175,0.06564844508412239,0.04925637158876167,0.05293776653697197,0.03737559230639527,0.02100081607732346,0.023809889360227286,0.01359321343495834
11,0.12137277572798875,0.06597805705773478,0.07379566824313287,0.06160084910514768,0.07249479595965798,0.06184804880520265,0.027132511857315363,0.02875211933177054,0.016341909092862077
12,0.08107186796882884,0.06584676860134181,0.08315813518497234,0.06868820261991948,0.06688301475079979,0.05724085754909191,0.02600758606640629,0.030197714700110186,0.015087678876507466
