,1000,2000,4000,8000,16000,32000,64000
0,0.4387373929812689,0.31771048141350355,0.21264423046487782,0.15403107438111305,0.10970445559832567,0.07671159971770891,0.05542335862829507
1,0.7063585450311166,0.5048788791286694,0.35147062801949447,0.24580825526717326,0.18041317101148177,0.12582164406943513,0.08992592597486469
2,0.20053691652875671,0.14736006861969678,0.10213055225086345,0.06935163411766056,0.048570403779690415,0.03478689452155728,0.024538021584020613
3,0.2242639236861597,0.16537955073777505,0.11199038849659514,0.08177195035715787,0.05763386388541174,0.04110431845588156,0.02876389555955371
4,0.1674602223366856,0.1188711287079549,0.08100020368136415,0.058246504641187725,0.04140080631412553,0.029482685339110644,0.02095412260155878
5,0.17967417197008984,0.12655199859226934,0.08722072478634874,0.0639507287587247,0.04562356379168002,0.031873503864999,0.022838726778852667
6,0.17840159736139283,0.12515668506050778,0.0856381093840183,0.060315003528118326,0.04376098494916598,0.03074585752415243,0.021902956814439226
7,0.18089321893311222,0.1259730982946009,0.08596032563240534,0.06250327356571116,0.044864178984449804,0.03099826166664614,0.022412240253410227
8,0.20227048696597116,0.1428867445246556,0.09882434767452462,0.06845118830167628,0.04992249960327952,0.03531628680994912,0.024820540952149524
9,0.23230820094260332,0.17041202535606984,0.11836208866839854,0.08292612331243635,0.059567404539631726,0.04298888784449,0.029468793990402396
10,0.2965112940599167,0.20793062927574613,0.15076442476486437,0.10316607298188375,0.07536862500406448,0.05558858450139309,0.038203173219409886
11,0.2815890019541904,0.2076366274289813,0.1506110590984651,0.10409391329601653,0.076013445954621,0.055061572677085426,0.037725184861227626
12,0.3845291555682172,0.26111965573323914,0.1922781623888944,0.1330509473596941,0.09766096390037146,0.07359184705337479,0.05102104140176321
