,1000,2000,4000,8000,16000,32000,64000,128000,256000,512000,1024000
0,4.075513820366699,4.093561578869914,4.124848043413241,4.076415511627515,4.168144081574627,4.1108197460449,4.179717374557369,4.142596545626625,4.128842307611171,4.142983193066626,4.0901227324324525
1,264250.8951919054,169519.4428376718,110171.17337191556,84441.14095714646,66949.80790812915,1196445.7531841823,1766069.9790991955,1864306.0504473187,2391725.779437971,3529638.357362714,4474099.8879571
2,3095691267.0490823,1237824192.8396482,481565509.93856084,411743690.93830234,1983470375.1911278,1558481936300.9316,988751238066.2037,1107093945045.3767,1767690379917.495,2806957344601.593,1389310999760.7417
3,54990.04346880281,34559.937094682595,23026.08710037131,17537.623838854863,12612.050798018405,219970.22678658497,333482.3642982704,356837.0920098254,444104.0207577312,679069.369874979,870497.2856019285
4,50840.49949049356,33111.72961382123,21112.131753007186,16281.493596871438,13122.146954857142,243394.27277109312,355503.0845065941,374456.9587312445,489866.2839223953,704954.2477276331,859408.7173238284
5,48002.72687584655,30935.515693173642,20110.31757141539,15401.520090414537,11245.62413974501,209601.66072301366,315162.0394943651,337446.034346365,431719.5161212091,638689.9256347547,782789.8166271313
6,51450.6410800719,33826.86471812171,21339.16559454359,16527.689395752706,14053.446386381114,261794.2941236395,378683.24383974256,394202.1382877359,523908.3800500138,741062.2834501346,897577.9679370562
7,48191.67707455688,31429.418659535208,20022.02810432196,15461.753902295928,11584.85611247947,222570.87883143933,334518.21423150547,355476.3163819853,466373.44750438165,672858.1249826797,816575.5810101833
8,53689.498370468194,35585.17653680628,22235.13304920656,17306.838583758003,15813.575347991227,291417.02273268765,414009.82773943146,425171.98693541833,572074.720546309,797332.1544896393,964184.8421493109
9,54515.56379038897,36519.80427955962,22667.249838716438,17614.486160594435,14118.751984232338,274553.8641170614,409884.13372384576,426590.94601290673,584510.1409345666,815397.7728524429,991570.9118959612
10,61088.964462550575,41269.16476247835,25648.217112799786,20125.74016286344,25018.70630166795,425036.86009195197,546815.7494874327,533964.1521461604,725409.9764313239,978319.6515245355,1177415.7640538295
11,59044.99250964761,39933.443960566794,24927.42175758494,19406.118535759226,16452.752000273194,317856.7146867994,464449.2845984984,478087.786000031,666367.5430132785,919825.4027549444,1120340.037036215
12,65002.044079453524,44681.25413784904,27851.801400489017,22073.7068773938,37504.64121687262,593398.4260445018,685860.0263846553,634322.5076705863,849420.5257052697,1115657.282354415,1329047.5650864344
